,Unnamed: 0,business_code,cust_number,name_customer,clear_date,buisness_year,doc_id,posting_date,due_in_date,baseline_create_date,cust_payment_terms,converted_usd,Aging Bucket
855,4737,CA02,0140104429,COSTCO associates,2020-04-28 23:37:40.765625000,2020.0,2960627171.0,2020-04-13,2020-04-27,2020-04-17,CA10,9245.81,0-15
856,4738,U001,0200769623,WAL-MAR co,2020-04-26 04:43:18.257812500,2020.0,1930772124.0,2020-04-10,2020-04-25,2020-04-10,NAH4,30330.47,0-15
857,4748,U001,0200779906,BOZZU co,2020-04-17 23:31:18.750000000,2020.0,1930724849.0,2020-03-31,2020-04-15,2020-03-31,NAX2,5.38,0-15
858,4756,U001,0200770677,KRAS associates,2020-05-15 02:06:38.367187500,2020.0,1930831819.0,2020-04-29,2020-05-14,2020-04-29,NAA8,5412.48,0-15
859,4757,U001,0200078795,H T H corp,2020-03-20 00:39:58.125000000,2020.0,1930626084.0,2020-03-09,2020-03-24,2020-03-09,NAA8,222.05,
860,4758,U001,0200769623,WAL-MAR systems,2020-03-28 07:29:56.156250000,2020.0,1930665755.0,2020-03-18,2020-04-02,2020-03-18,NAH4,35.56,
861,4763,U001,0200704045,RA systems,2020-04-27 05:38:56.000000000,2020.0,1930765687.0,2020-04-10,2020-04-25,2020-04-10,NAA8,39869.37,0-15
862,4784,U001,0200769623,WAL-MAR corp,2020-04-12 01:41:23.437500000,2020.0,1930710823.0,2020-03-30,2020-04-14,2020-03-30,NAH4,16537.69,
863,4786,U001,0200769623,WAL-MAR systems,2020-04-15 06:21:11.046875000,2020.0,1930731574.0,2020-04-02,2020-04-17,2020-04-02,NAH4,8030.45,
864,4789,U001,0200759878,SA corp,2020-03-15 06:14:53.527343750,2020.0,1930584512.0,2020-02-29,2020-03-15,2020-02-29,NAH4,40233.82,0-15
865,4798,U001,0200794332,COST associates,2020-04-15 18:39:45.203125000,2020.0,1930717749.0,2020-03-31,2020-04-15,2020-03-31,NAAX,2976.38,0-15
866,4801,U001,0200761734,H E BUT llc,2020-05-15 04:28:46.156250000,2020.0,1930855874.0,2020-05-05,2020-05-20,2020-05-05,NAA8,12877.49,
867,4803,U001,0200772670,ASSOCIAT corporation,2020-04-28 08:05:47.054687500,2020.0,1930788739.0,2020-04-14,2020-04-29,2020-04-14,NAU5,142275.14,
868,4804,U001,0200769623,WAL-MAR in,2020-03-20 03:54:29.515625000,2020.0,1930617993.0,2020-03-07,2020-03-22,2020-03-07,NAH4,4975.79,
869,4809,U001,0200769623,WAL-MAR corp,2020-05-12 02:08:15.984375000,2020.0,1930842056.0,2020-04-29,2020-05-14,2020-04-29,NAH4,64759.81,
870,4814,U001,0200704858,WAKE foundation,2020-03-16 16:52:19.085937500,2020.0,1930593088.0,2020-03-03,2020-03-18,2020-03-03,NAA8,28366.02,
871,4823,U001,0200707822,PUBLI ,2020-04-12 14:48:31.765625000,2020.0,1930692375.0,2020-03-27,2020-04-11,2020-03-27,NAA8,4953.34,0-15
872,4824,U001,200743129,BROOKS trust,2020-05-17 00:06:42.312500000,2020.0,1930862202.0,2020-05-05,2020-05-20,2020-05-05,NAA8,45951.01,
873,4825,U001,0200229974,DARDEN D systems,2020-04-17 06:24:23.437500000,2020.0,1930730871.0,2020-04-06,2020-04-21,2020-04-06,NAA8,2384.54,
874,4826,U001,0200744019,TARG us,2020-04-20 22:57:43.875000000,2020.0,1930730471.0,2020-04-02,2020-04-17,2020-04-02,NAA8,32520.67,0-15
875,4884,U001,0200762301,C&S WH foundation,2020-05-05 08:25:37.531250000,2020.0,1930624046.0,2020-03-06,2020-05-10,2020-03-06,NAGD,2796.9,
876,4885,U001,0200772670,ASSOCIAT trust,2020-03-19 21:53:56.140625000,2020.0,1930606286.0,2020-03-06,2020-03-21,2020-03-06,NAU5,68196.69,
877,4894,U001,0200744019,TARG foundation,2020-05-10 21:11:38.890625000,2020.0,1930819921.0,2020-04-24,2020-05-09,2020-04-24,NAA8,70342.84,0-15
878,4895,U001,200769623,WAL-MAR corporation,2020-05-25 02:11:02.846191406,2020.0,1930881128.0,2020-05-10,2020-05-25,2020-05-10,NAH4,53326.6,0-15
879,4904,U001,0200900212,CASEY systems,2020-04-18 00:21:36.093750000,2020.0,1930731405.0,2020-04-01,2020-04-16,2020-04-01,NAA8,47580.25,0-15
880,4908,U001,0200793568,SUPE corp,2020-04-13 21:35:28.234375000,2020.0,1930705827.0,2020-03-27,2020-04-11,2020-03-27,NAA8,118594.94,0-15
881,4910,U001,0200729290,KROGER corp,2020-03-16 17:45:11.927734375,2020.0,1930585379.0,2020-03-02,2020-03-17,2020-03-02,NAA8,16943.11,
882,4934,U001,0200794332,COST ,2020-03-16 16:55:12.242187500,2020.0,1930587179.0,2020-03-03,2020-03-18,2020-03-03,NAAX,8793.09,
883,4954,U001,0200769623,WAL-MAR corp,2020-05-10 13:09:32.343750000,2020.0,1930842447.0,2020-05-01,2020-05-16,2020-05-01,NAH4,661.11,
884,4958,U001,0200762301,C&S WH foundation,2020-04-08 07:04:33.683593750,2020.0,1930690678.0,2020-03-24,2020-04-08,2020-03-24,NAC6,18800.22,0-15
885,4971,U001,0200744019,TARG ,2020-04-22 04:41:35.515625000,2020.0,1930764135.0,2020-04-09,2020-04-24,2020-04-09,NAA8,411.6,
886,4972,U001,0200769623,WAL-MAR in,2020-05-16 19:44:32.899414062,2020.0,1930847395.0,2020-05-02,2020-05-17,2020-05-02,NAH4,39551.52,
887,4973,U001,0200803720,DEC foundation,2020-03-14 13:34:13.500000000,2020.0,1930617933.0,2020-03-07,2020-03-24,2020-03-01,NAM4,49.56,
888,4974,U001,0100031704,DELHAIZE corp,2020-05-12 04:27:06.937500000,2020.0,1930815967.0,2020-04-23,2020-05-08,2020-04-23,NAA8,80941.51,0-15
889,4985,U001,0200418007,AM systems,2020-06-20 02:59:15.986328125,2020.0,1930788844.0,2020-04-16,2020-06-20,2020-04-16,NAGD,22994.96,0-15
890,4986,U001,0200782772,ASSOC G corporation,2020-03-25 23:50:07.890625000,2020.0,1930621175.0,2020-03-08,2020-03-23,2020-03-08,NAA8,89335.01,0-15
891,4991,U001,0200561861,CO trust,2020-05-13 02:49:49.994140625,2020.0,1930822473.0,2020-04-28,2020-05-13,2020-04-28,NAA8,505.78,0-15
892,5005,U001,0200794332,COST llc,2020-03-17 14:44:28.421875000,2020.0,1930585563.0,2020-03-03,2020-03-18,2020-03-03,NAAX,51407.61,
893,5006,U001,0200769623,WAL-MAR us,2020-03-12 12:01:44.156250000,2020.0,1930583164.0,2020-02-28,2020-03-14,2020-02-28,NAH4,2373.96,
894,5007,U001,0200769623,WAL-MAR trust,2020-05-19 06:21:11.046875000,2020.0,1930856031.0,2020-05-06,2020-05-21,2020-05-06,NAH4,7492.25,
895,5010,U001,0200769623,WAL-MAR associates,2020-04-12 11:55:10.136718750,2020.0,1930717313.0,2020-03-29,2020-04-13,2020-03-29,NAH4,7127.46,
896,5014,U001,0200752302,KROGER ,2020-05-13 09:24:42.406250000,2020.0,1930832905.0,2020-04-28,2020-05-13,2020-04-28,NAA8,84786.8,0-15
897,5018,U001,0200708511,UPPER co,2020-05-03 21:04:54.406250000,2020.0,1930783910.0,2020-04-17,2020-05-02,2020-04-17,NAA8,21041.34,0-15
898,5025,U001,200762301,C&S WH in,2020-05-22 09:45:23.628906250,2020.0,1930670454.0,2020-03-19,2020-05-23,2020-03-19,NAGD,26125.73,
899,5030,U001,0200761734,H E BUT trust,2020-03-12 18:55:55.062500000,2020.0,1930594626.0,2020-03-03,2020-03-18,2020-03-03,NAA8,57421.89,
900,5034,U001,0200769623,WAL-MAR systems,2020-04-19 14:14:38.218750000,2020.0,1930768166.0,2020-04-10,2020-04-25,2020-04-10,NAH4,661.11,
901,5035,U001,0200762301,C&S WH foundation,2020-05-10 07:33:37.035156250,2020.0,1930818684.0,2020-04-25,2020-05-10,2020-04-25,NAC6,18941.51,0-15
902,5040,U001,0200772670,ASSOCIAT trust,2020-04-20 21:11:08.906250000,2020.0,1930763822.0,2020-04-07,2020-04-22,2020-04-07,NAU5,62695.84,
903,5049,U001,0200820380,SMITH'S co,2020-05-20 06:20:09.164062500,2020.0,1930653020.0,2020-03-16,2020-05-20,2020-03-16,NAGD,10672.33,0-15
904,5052,U001,0200776463,KROGE trust,2020-03-31 21:32:42.570312500,2020.0,1930655231.0,2020-03-16,2020-03-31,2020-03-16,NAA8,71609.51,0-15
905,5056,U001,0200769623,WAL-MAR ,2020-05-08 03:41:00.593750000,2020.0,1930822232.0,2020-04-25,2020-05-10,2020-04-25,NAH4,1177.05,
906,5058,U013,0100047799,WALM corporation,2020-04-27 23:34:54.156250000,2020.0,1991840146.0,2020-03-15,2020-04-29,2020-03-15,NAVF,58838.4,
907,5061,U001,0200759082,INGL corporation,2020-05-14 13:04:27.062500000,2020.0,1930861938.0,2020-05-06,2020-05-21,2020-05-06,NAA8,13293.72,
908,5075,U001,0200771157,WEIS systems,2020-03-24 10:34:16.093750000,2020.0,1930595879.0,2020-03-04,2020-03-19,2020-03-04,NAA8,63301.92,0-15
909,5080,U001,0200750051,ALBER foundation,2020-04-14 18:39:49.429687500,2020.0,1930722983.0,2020-03-30,2020-04-14,2020-03-30,NAA8,20153.0,0-15
910,5085,U001,200769623,WAL-MAR corporation,2020-05-23 09:57:10.796875000,2020.0,1930878196.0,2020-05-10,2020-05-25,2020-05-10,NAH4,8216.39,
911,5087,CA02,0140106408,WAL-M us,2020-03-25 03:05:32.625000000,2020.0,2960617327.0,2020-03-03,2020-03-14,2020-03-04,CA10,38353.917,0-15
912,5091,U001,0200707822,PUBLI trust,2020-04-14 17:47:29.570312500,2020.0,1930723625.0,2020-03-30,2020-04-14,2020-03-30,NAA8,68333.96,0-15
913,5093,U001,200769623,WAL-MAR corporation,2020-04-30 08:45:28.171875000,2020.0,1930796309.0,2020-04-17,2020-05-02,2020-04-17,NAH4,32123.11,
914,5099,U001,0200769623,WAL-MAR corp,2020-05-06 16:37:03.062500000,2020.0,1930826728.0,2020-04-26,2020-05-11,2020-04-26,NAH4,171.06,
915,5104,U001,0200769623,WAL-MAR llc,2020-04-25 22:31:39.265625000,2020.0,1930768805.0,2020-04-10,2020-04-25,2020-04-10,NAH4,34656.99,0-15
916,5111,CA02,0140104429,COSTCO systems,2020-04-23 23:24:00.687500000,2020.0,2960623674.0,2020-03-27,2020-04-16,2020-04-06,CA10,32641.056,0-15
917,5115,U001,0200466603,SMITH'S corp,2020-04-30 15:04:16.859375000,2020.0,1930778792.0,2020-04-13,2020-04-28,2020-04-13,NAA8,100370.77,0-15
918,5119,U001,0200592182,DECA llc,2020-05-16 19:29:07.750000000,2020.0,1930876736.0,2020-05-07,2020-05-24,2020-05-01,NAM4,1161.96,
919,5121,U001,0200769623,WAL-MAR us,2020-04-26 09:48:22.429687500,2020.0,1930773517.0,2020-04-10,2020-04-25,2020-04-10,NAH4,17281.07,0-15
920,5126,U001,0200416837,DEC co,2020-05-03 15:18:48.937500000,2020.0,1930873209.0,2020-05-07,2020-05-11,2020-05-01,NAM2,9838.63,
921,5139,U001,0200707822,PUBLI ,2020-05-01 23:40:31.109375000,2020.0,1930781792.0,2020-04-15,2020-04-30,2020-04-15,NAA8,100920.97,0-15
922,5141,U001,CCU013,KRAFT F ,2020-05-04 16:03:56.000000000,2020.0,1930685653.0,2020-03-24,2020-03-24,2020-03-24,NAX2,55654.02,31-45
923,5144,U002,0200978592,PLAZA foundation,2020-04-22 09:58:56.796875000,2020.0,1990571808.0,2020-03-16,2020-04-20,2020-03-16,NAG2,115637.36,0-15
924,5151,U001,0200723794,MID MO corp,2020-04-08 11:02:34.863281250,2020.0,1930690755.0,2020-03-25,2020-04-09,2020-03-25,NAA8,97848.23,
925,5152,U001,0200704045,RA us,2020-04-13 17:08:28.480468750,2020.0,1930717359.0,2020-03-29,2020-04-13,2020-03-29,NAA8,62835.41,0-15
926,5155,U001,200696090,UNITE us,2020-04-09 22:27:33.225097656,2020.0,1930674663.0,2020-03-26,2020-04-10,2020-03-26,NAA8,1712.18,
927,5158,U013,0100031686,EWT-EU llc,2020-05-04 08:10:04.773437500,2020.0,1991840488.0,2020-04-04,2020-05-04,2020-04-04,NAVE,2789.35,0-15
928,5160,U001,0100031704,DELHAIZE llc,2020-04-27 18:00:47.484375000,2020.0,1930778055.0,2020-04-13,2020-04-28,2020-04-13,NAA8,73542.9,
929,5161,U001,0200881076,ALBERT llc,2020-05-09 22:15:42.453125000,2020.0,1930821966.0,2020-04-23,2020-05-08,2020-04-23,NAA8,11703.38,0-15
930,5165,U001,0200793568,SUPE in,2020-04-18 20:00:19.343750000,2020.0,1930735177.0,2020-04-02,2020-04-17,2020-04-02,NAA8,1384.72,0-15
931,5166,U001,0200769623,WAL-MAR corporation,2020-04-25 19:25:56.000000000,2020.0,1930783805.0,2020-04-14,2020-04-29,2020-04-14,NAH4,1414.69,
932,5168,U001,0200875006,KROGER systems,2020-04-24 20:11:50.070312500,2020.0,1930778204.0,2020-04-11,2020-04-26,2020-04-11,NAA8,84691.93,
933,5172,U001,200769623,WAL-MAR us,2020-05-24 20:31:51.656250000,2020.0,1930885933.0,2020-05-11,2020-05-26,2020-05-11,NAH4,7850.87,
934,5180,U001,200769623,WAL-MAR us,2020-04-20 01:39:45.250000000,2020.0,1930731796.0,2020-04-04,2020-04-19,2020-04-04,NAH4,36016.97,0-15
935,5189,U001,0200769623,WAL-MAR us,2020-03-12 12:01:44.156250000,2020.0,1930580219.0,2020-02-28,2020-03-14,2020-02-28,NAH4,1898.9,
936,5195,U001,0200744019,TARG systems,2020-03-31 06:32:55.910156250,2020.0,1930655149.0,2020-03-17,2020-04-01,2020-03-17,NAA8,63596.57,
937,5208,U001,0200759878,SA corp,2020-05-21 21:35:35.656250000,2020.0,1930746181.0,2020-04-05,2020-05-20,2020-04-05,NAWP,123800.0,0-15
938,5215,U001,0200769623,WAL-MAR in,2020-05-20 16:27:55.664062500,2020.0,1930857151.0,2020-05-05,2020-05-20,2020-05-05,NAH4,38507.7,0-15
939,5220,U001,0200769623,WAL-MAR systems,2020-04-03 17:51:04.070312500,2020.0,1930679094.0,2020-03-21,2020-04-05,2020-03-21,NAH4,40387.76,
940,5223,U001,0200020431,DEC co,2020-03-16 16:00:54.250000000,2020.0,1930599746.0,2020-03-04,2020-03-24,2020-03-01,NAM4,9111.81,
941,5225,CA02,0140104423,METRO  foundation,2020-03-29 01:58:58.484375000,2020.0,2960621200.0,2020-03-13,2020-03-27,2020-03-17,CA10,35856.09299999999,0-15
942,5226,U001,0200769623,WAL-MAR us,2020-04-10 12:01:44.156250000,2020.0,1930710695.0,2020-03-28,2020-04-12,2020-03-28,NAH4,2921.11,
943,5232,U001,200661137,AFFI in,2020-04-07 14:57:59.285156250,2020.0,1930676663.0,2020-03-23,2020-04-07,2020-03-23,NAA8,14476.69,0-15
944,5240,U001,0200712105,WALG associates,2020-04-19 15:49:05.125000000,2020.0,1930706301.0,2020-03-26,2020-04-10,2020-03-26,NAA8,35239.94,0-15
945,5248,U001,0200769623,WAL-MAR associates,2020-03-21 01:04:50.906250000,2020.0,1930630742.0,2020-03-11,2020-03-26,2020-03-11,NAH4,737.42,
946,5249,U001,0200769623,WAL-MAR corp,2020-03-12 13:09:32.343750000,2020.0,1930585317.0,2020-03-03,2020-03-18,2020-03-03,NAH4,396.55,
947,5251,U001,0200769623,WAL-MAR corp,2020-04-20 18:55:25.000000000,2020.0,1930773919.0,2020-04-09,2020-04-24,2020-04-09,NAH4,1898.2,
948,5254,U001,0200773364,U R M  us,2020-04-12 12:59:11.765625000,2020.0,1930704551.0,2020-03-27,2020-04-11,2020-03-27,NAA8,115867.81,0-15
949,5269,U001,0200974851,RESTA foundation,2020-04-18 20:55:01.812500000,2020.0,1930752977.0,2020-04-07,2020-04-22,2020-04-07,NAA8,748.72,
950,5270,U001,CCU002,KRFT FDS us,2020-05-06 20:11:49.687500000,2020.0,1930681828.0,2020-03-24,2020-04-28,2020-03-24,NAG2,9134.4,0-15
951,5271,U001,0200769623,WAL-MAR trust,2020-04-26 10:12:19.734375000,2020.0,1930780469.0,2020-04-13,2020-04-28,2020-04-13,NAH4,3797.1,
952,5277,U001,0100004536,BAS ,2020-05-10 04:58:31.375000000,2020.0,1930637046.0,2020-03-11,2020-05-15,2020-03-11,NAGD,8977.85,
953,5281,U001,100052284,TREASURE trust,2020-04-08 09:59:03.437500000,2020.0,1930732454.0,2020-04-02,2020-04-17,2020-04-02,NAA8,461.0,
954,5295,U001,0200706844,WINC ,2020-04-29 09:14:39.437500000,2020.0,1930740342.0,2020-04-09,2020-04-24,2020-04-09,NAA8,4022.7,0-15
955,5301,U001,0200759878,SA co,2020-05-21 13:26:46.843750000,2020.0,1930854605.0,2020-05-03,2020-05-18,2020-05-03,NAH4,14940.54,0-15
956,5312,U001,0200148860,DOLLA corp,2020-04-30 07:32:30.593750000,2020.0,1930802685.0,2020-04-19,2020-05-04,2020-04-19,NAA8,76590.34,
957,5332,CA02,0140104409,LOB us,2020-05-18 01:07:52.625000000,2020.0,2960631830.0,2020-04-30,2020-05-14,2020-05-04,CA10,102388.265,0-15
958,5337,U001,0200148860,DOLLA foundation,2020-05-11 20:27:56.031250000,2020.0,1930638622.0,2020-03-13,2020-05-17,2020-03-13,NAGD,28573.21,
959,5345,U001,0200749782,KROG systems,2020-03-25 20:51:14.882812500,2020.0,1930638516.0,2020-03-12,2020-03-27,2020-03-12,NAA8,124116.13,
960,5362,U001,200794332,COST trust,2020-05-21 05:54:30.074218750,2020.0,1930662123.0,2020-03-18,2020-05-22,2020-03-18,NAGD,50146.62,
961,5363,U001,0200707741,SMART &  corporation,2020-04-06 07:40:37.281250000,2020.0,1930705444.0,2020-03-26,2020-04-10,2020-03-26,NAA8,17509.76,
962,5365,U001,0100031704,DELHAIZE ,2020-05-14 01:38:12.125000000,2020.0,1930830149.0,2020-04-27,2020-05-12,2020-04-27,NAA8,61566.66,0-15
963,5370,U001,200719839,ASSOCI ,2020-04-04 15:40:05.753906250,2020.0,1930671737.0,2020-03-20,2020-04-04,2020-03-20,NAA8,47672.4,0-15
964,5371,U001,0200779051,AFFILI systems,2020-04-08 20:34:51.937500000,2020.0,1930723033.0,2020-03-30,2020-04-14,2020-03-30,NAA8,36869.7,
965,5376,U001,0200794332,COST us,2020-05-16 10:03:01.765625000,2020.0,1930838003.0,2020-04-29,2020-05-14,2020-04-29,NAAX,15526.7,0-15
966,5387,U001,0200769623,WAL-MAR in,2020-05-12 13:34:40.191406250,2020.0,1930829783.0,2020-04-28,2020-05-13,2020-04-28,NAH4,9208.77,
967,5396,U001,0200794332,COST foundation,2020-04-20 16:55:12.242187500,2020.0,1930758987.0,2020-04-07,2020-04-22,2020-04-07,NAAX,13765.6,
968,5416,U001,200772670,ASSOCIAT associates,2020-04-10 16:34:08.390625000,2020.0,1930704501.0,2020-03-25,2020-04-09,2020-03-25,NAU5,66415.22,0-15
969,5422,U001,0200418007,AM in,2020-04-08 22:45:53.125000000,2020.0,1930731271.0,2020-04-02,2020-04-17,2020-04-02,NAA8,67429.17,
970,5427,U001,0200726979,BJ'S  ,2020-03-17 14:48:26.968750000,2020.0,1930616885.0,2020-03-07,2020-03-22,2020-03-07,NAA8,1135.71,
971,5434,U001,0200723794,MID MO ,2020-05-11 03:19:26.526367188,2020.0,1930828286.0,2020-04-26,2020-05-11,2020-04-26,NAA8,78279.52,0-15
972,5437,U001,0200705742,DOT foundation,2020-03-31 11:09:24.812500000,2020.0,1930604970.0,2020-03-05,2020-04-08,2020-03-05,NAAW,61744.25,
973,5440,CA02,0140104409,LOB systems,2020-03-28 01:20:20.532226561,2020.0,2960618879.0,2020-03-10,2020-03-28,2020-03-18,CA10,5047.007,0-15
974,5444,U001,0200706844,WINC co,2020-03-28 11:35:05.500000000,2020.0,1930619831.0,2020-03-06,2020-03-21,2020-03-06,NAA8,28224.39,0-15
975,5465,U001,0200769623,WAL-MAR in,2020-03-26 07:45:38.203125000,2020.0,1930645542.0,2020-03-13,2020-03-28,2020-03-13,NAH4,5151.33,
976,5469,U001,0200418007,AM associates,2020-05-07 05:37:43.953125000,2020.0,1930802303.0,2020-04-20,2020-05-05,2020-04-20,NAA8,8510.28,0-15
977,5472,U001,0100031704,DELHAIZE trust,2020-06-18 08:06:53.039062500,2020.0,1930785539.0,2020-04-15,2020-06-19,2020-04-15,NAGD,35677.44,
978,5475,U001,0200769623,WAL-MAR in,2020-05-12 10:54:04.125000000,2020.0,1930830752.0,2020-04-29,2020-05-14,2020-04-29,NAH4,51014.88,
979,5488,U001,0200762301,C&S WH corporation,2020-05-04 22:08:55.195312500,2020.0,1930802379.0,2020-04-21,2020-05-06,2020-04-21,NAC6,1011.54,
980,5506,U001,0200974851,RESTA corporation,2020-04-15 15:10:16.164062500,2020.0,1930708336.0,2020-03-26,2020-04-15,2020-03-26,NAD1,557.41,0-15
981,5509,CA02,0140104423,METRO  ,2020-04-14 08:06:34.125000000,2020.0,2960624106.0,2020-03-25,2020-04-07,2020-03-28,CA10,167168.19,0-15
982,5511,U001,0200769623,WAL-MAR ,2020-04-25 01:55:25.765625000,2020.0,1930780947.0,2020-04-11,2020-04-26,2020-04-11,NAH4,7909.57,
983,5513,U001,0200794332,COST in,2020-04-06 07:18:29.968750000,2020.0,1930682299.0,2020-03-21,2020-04-05,2020-03-21,NAAX,56700.4,0-15
984,5519,U001,0200769623,WAL-MAR systems,2020-03-21 19:25:36.523437500,2020.0,1930606537.0,2020-03-06,2020-03-21,2020-03-06,NAH4,17660.16,0-15
985,5520,U001,0200769623,WAL-MAR in,2020-03-28 08:55:46.437500000,2020.0,1930651360.0,2020-03-16,2020-03-31,2020-03-16,NAH4,1356.55,
986,5530,U001,0200769623,WAL-MAR trust,2020-04-11 13:51:44.968750000,2020.0,1930717465.0,2020-03-29,2020-04-13,2020-03-29,NAH4,21626.27,
987,5534,U013,0100050556,Progres corporation,2020-03-16 03:13:53.476562500,2020.0,1991838694.0,2020-03-02,2020-03-17,2020-03-02,NAVD,6688.9,
988,5547,U001,0200743996,STATER  trust,2020-04-11 05:09:02.296875000,2020.0,1930705119.0,2020-03-26,2020-04-10,2020-03-26,NAA8,94022.12,0-15
989,5548,U001,0200974851,RESTA us,2020-04-01 19:50:31.889648438,2020.0,1930668408.0,2020-03-18,2020-04-02,2020-03-18,NAA8,1458.07,
990,5565,U001,0200739006,AL trust,2020-05-13 16:55:45.183593750,2020.0,1930825991.0,2020-04-28,2020-05-13,2020-04-28,NAA8,21300.0,0-15
991,5566,U001,0200769623,WAL-MAR foundation,2020-03-29 18:49:07.390625000,2020.0,1930653051.0,2020-03-16,2020-03-31,2020-03-16,NAH4,21195.66,
992,5574,U001,0200776463,KROGE systems,2020-03-20 03:45:31.699218750,2020.0,1930605618.0,2020-03-05,2020-03-20,2020-03-05,NAA8,18634.83,0-15
993,5575,U001,0200769369,DI us,2020-05-08 18:49:06.968750000,2020.0,1930805999.0,2020-04-22,2020-05-07,2020-04-22,NAA8,15651.48,0-15
994,5579,U001,0200769623,WAL-MAR corp,2020-04-18 02:56:05.515625000,2020.0,1930748523.0,2020-04-04,2020-04-19,2020-04-04,NAH4,12240.48,
995,5582,U001,0200020431,DEC associates,2020-05-16 16:00:54.250000000,2020.0,1930860529.0,2020-05-05,2020-05-24,2020-05-01,NAM4,2744.3,
996,5586,U001,CCU013,KRAFT F llc,2020-04-09 18:30:04.500000000,2020.0,1930584238.0,2020-02-29,2020-02-29,2020-02-29,NAX2,10044.0,31-45
997,5587,U001,0200794332,COST foundation,2020-05-06 07:18:29.968750000,2020.0,1930794665.0,2020-04-20,2020-05-05,2020-04-20,NAAX,40455.53,0-15
998,5607,U001,0200353024,DECA associates,2020-05-03 18:58:59.500000000,2020.0,1930876634.0,2020-05-07,2020-05-11,2020-05-01,NAM2,10305.3,
999,5612,U001,0200744019,TARG corporation,2020-04-26 03:43:04.078125000,2020.0,1930767351.0,2020-04-09,2020-04-24,2020-04-09,NAA8,5429.19,0-15
1000,5614,U001,0200778870,C corp,2020-05-12 01:47:56.906250000,2020.0,1930822322.0,2020-04-24,2020-05-09,2020-04-24,NAA8,26676.21,0-15
1001,5615,U001,0200705372,FR co,2020-03-19 02:24:56.953125000,2020.0,1930604563.0,2020-03-06,2020-03-21,2020-03-06,NAA8,113792.61,
1002,5616,U001,0200149567,RESER llc,2020-05-04 19:34:32.437500000,2020.0,1930670766.0,2020-03-18,2020-05-02,2020-03-18,NABG,9243.47,0-15
1003,5626,U001,0200126819,MCLANE ,2020-05-01 19:33:58.463867189,2020.0,1930797992.0,2020-04-17,2020-05-02,2020-04-17,NAA8,17615.52,
1004,5636,CA02,0140106316,ALI ,2020-03-24 05:54:01.718750000,2020.0,2960620663.0,2020-03-14,2020-03-28,2020-03-18,CA10,9457.812,
1005,5637,CA02,0140104234,DEALER associates,2020-04-25 10:20:06.804687500,2020.0,2960627392.0,2020-04-13,2020-04-26,2020-04-16,CA10,1963.15,
1006,5640,U001,0200726979,BJ'S  foundation,2020-05-15 21:59:34.437500000,2020.0,1930876100.0,2020-05-06,2020-05-21,2020-05-06,NAA8,165.65,
1007,5641,U001,0200769623,WAL-MAR corporation,2020-03-21 18:58:22.234375000,2020.0,1930611216.0,2020-03-06,2020-03-21,2020-03-06,NAH4,17532.4,0-15
1008,5642,U001,0200769623,WAL-MAR corp,2020-05-02 20:25:25.718750000,2020.0,1930798430.0,2020-04-19,2020-05-04,2020-04-19,NAH4,59826.22,
1009,5648,U001,0200769623,WAL-MAR associates,2020-05-16 09:13:32.492187500,2020.0,1930843171.0,2020-05-01,2020-05-16,2020-05-01,NAH4,49226.33,0-15
1010,5652,U001,0200152991,JET systems,2020-04-24 20:31:28.250000000,2020.0,1930791255.0,2020-04-16,2020-05-01,2020-04-16,NAA8,606.09,
1011,5659,U001,0200762950,HAR co,2020-04-10 22:49:41.484375000,2020.0,1930705066.0,2020-03-28,2020-04-12,2020-03-28,NAA8,149093.2,
1012,5660,U001,0200769623,WAL-MAR ,2020-05-19 22:04:17.078125000,2020.0,1930862935.0,2020-05-06,2020-05-21,2020-05-06,NAH4,4555.68,
1013,5661,U001,0200786288,FAMILY corp,2020-04-25 21:52:27.875000000,2020.0,1930750623.0,2020-04-06,2020-04-21,2020-04-06,NAC6,60462.88,0-15
1014,5665,U001,0200759878,SA systems,2020-03-26 09:52:31.093750000,2020.0,1930617224.0,2020-03-09,2020-03-24,2020-03-09,NAH4,30843.74,0-15
